lord_id,name,alliance_id,alliance_tag,town_center,home_server,in_power_rankings,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
20716981,Zhangwei1FF,-,-,9,193,True,96773,193,-,Wilderburg,-,96773,18031,9092,11850,57800,-,4366,-,-,83,-,867595,1006930,2647764,-,-,-,-,-,2594700,2933600,973500,-,-,0,0,0,0,0
20962557,Leizhao673,-,-,9,193,True,96745,193,-,Wilderburg,-,96745,19421,9716,12508,55100,-,1705,-,-,56,-,-,4191579,520000,-,-,-,-,138,2879500,3025000,1024400,-,-,0,0,0,0,0
8110289,Utabis,-,-,6,193,True,93213,193,-,League of Order,-,93213,8690,754,3069,80700,-,258,-,-,17,-,-,-,-,-,-,-,-,86,-,-,-,-,-,0,0,0,0,0
8098007,DaRKNESS,-,-,5,193,True,92586,193,-,League of Order,-,92586,3117,5,1164,88300,-,200,-,1,5,-,-,-,-,-,-,-,-,1,26700,26500,-,-,-,0,0,0,0,0
20856803,LiuliuRBX,-,-,9,193,True,92410,193,-,Wilderburg,-,92410,21841,9716,13753,47100,-,7542,-,24,104,-,2017200,1560000,2085156,-,-,-,-,31,3868500,3391000,1051500,-,-,0,0,0,0,0
20978009,LinxiaDSNC,-,-,9,193,True,91149,193,-,League of Order,-,91149,16851,9148,11850,53300,-,1615,-,-,50,-,3046236,961840,-,-,-,-,-,40,2479300,2773400,973500,-,-,0,0,0,0,0
8088290,Lord8088290,-,-,10,193,True,90991,193,58,Wilderburg,-,90991,4276,-,23965,62750,145,23,-,1,1,-,10089,-,-,-,-,-,-,10,481400,481400,362300,2500,888,0,0,0,44,14
8092085,Trash 1 account,-,-,7,193,True,90682,193,-,Springwardens,-,100682,15031,7995,6856,60800,-,593,-,-,23,-,260033,311735,-,-,-,-,-,694,-,-,-,-,-,0,0,0,0,0
21001226,Xueying521,-,-,8,193,True,90230,193,-,Wilderburg,-,90308,15593,6013,8124,60500,-,3591,-,-,71,-,1974000,-,640000,-,-,-,-,18,2436700,2208400,636100,-,-,0,0,0,0,0
20795686,8D4L6EFRGOYN,-,-,9,193,True,88354,193,-,League of Order,-,88354,17981,9420,13753,47200,-,12719,-,70,111,-,3134000,5212350,1622000,-,-,-,-,1,3447300,3113200,1036500,-,-,0,0,0,0,0
8093682,Signore8093682,296046,M~~d,10,193,True,87626,193,-,Wilderburg,-,87626,7049,61,22916,57600,-,50,-,-,5,-,-,-,-,-,-,-,-,-,1173600,1180100,592200,-,1742,0,0,0,0,0
8087599,Big zaddy,-,-,6,193,True,86938,193,-,Wilderburg,-,86938,10978,1163,3547,71250,-,442,-,1,19,-,-,-,-,-,-,-,-,218,-,-,-,-,-,0,0,0,0,0
20963937,Weichen537,-,-,9,193,True,80669,193,-,League of Order,-,80669,17403,9716,11850,41700,-,1076,-,9,55,-,2148000,1057708,1857733,-,-,-,-,138,3314600,2837100,1006500,-,-,0,0,0,0,0
8119030,Ez Yusuf 21,-,-,7,193,True,78623,193,-,Wilderburg,-,78623,9241,61,6821,62500,-,267,-,2,9,-,-,4668,21523,-,-,-,-,10,10200,12900,3600,-,-,0,0,0,0,0
20813623,ZhaoweiNG,-,-,9,193,True,78518,193,-,Wilderburg,-,78518,10841,4827,11850,51000,-,1303,-,-,59,-,776924,7000,1576450,-,-,-,-,44,1639200,2014100,681000,-,-,0,0,0,0,0
20963010,Liuchen109,-,-,9,193,True,78081,193,-,Wilderburg,-,78081,18611,9420,11850,38200,-,1726,-,6,57,-,127889,2120000,960390,-,-,-,-,152,2575100,2985600,991500,-,-,0,0,0,0,0
20715431,HHYJIVR9FF,-,-,9,193,True,76106,193,-,Wilderburg,-,76106,15464,9092,11850,39700,-,4186,-,5,84,-,828450,2389274,1512000,-,-,-,-,-,3280200,2861100,973500,-,-,0,0,0,0,0
8106465,Lord Mony,-,-,6,193,True,75525,193,275,Wilderburg,-,75531,3040,61,2374,70050,-,4081,-,26,22,1,20169,10969,-,-,-,-,-,23,-,-,-,-,-,0,0,0,0,0
10466821,Lorde10466821,-,-,10,193,True,72855,193,-,Wilderburg,-,72855,3821,308,25926,42800,-,1,-,-,-,-,-,-,-,-,-,-,-,-,802700,809700,531100,2500,150,0,0,0,0,0
20847317,Jietang761,-,-,9,193,True,72544,193,-,Wilderburg,-,72544,15061,5233,11850,40400,-,2051,-,16,51,-,685124,2947597,668350,-,-,-,-,34,2403600,2513700,741000,-,-,0,0,0,0,0
20844005,WXVFODFV8,-,-,9,193,True,71058,193,-,Wilderburg,-,71058,16841,7867,11850,34500,-,2392,-,-,65,-,-,2435628,1916450,-,-,-,-,129,2538400,2704900,913500,-,-,0,0,0,0,0
21000855,ZEAYZA7,-,-,8,193,True,70236,193,-,League of Order,-,70236,19451,5233,9052,36500,-,9113,-,56,66,-,499800,-,1277379,-,-,-,-,18,2145500,2497600,691800,-,-,0,0,0,0,0
20978006,Leizhang519,-,-,9,193,True,67118,193,-,Wilderburg,-,67118,17001,7867,11850,30400,-,1823,-,4,59,-,776900,355856,2558250,-,-,-,-,176,3105300,2725400,913500,-,-,0,0,0,0,0
8120043,Vascorth,-,-,6,193,True,57621,193,-,Springwardens,-,57621,4819,112,2490,50200,-,428,-,4,29,-,-,9800,-,-,-,-,-,6,-,-,-,-,-,0,0,0,0,0
8114962,Tway,-,-,8,193,True,56702,193,2268,Wilderburg,-,56702,2841,1143,10918,41800,582,135,4,17,16,3,-,-,5765,-,-,-,-,68,-,-,-,-,-,0,0,0,0,0
8107427,Mr Maze,-,-,9,193,True,55826,193,-,League of Order,-,55826,8154,310,15962,31400,-,502,-,3,17,-,-,-,-,-,-,-,-,79,-,-,-,-,-,0,0,0,0,0
8119737,Lord8119737,-,-,8,193,True,52179,193,79,Wilderburg,-,52180,4961,-,7018,40200,-,1006,-,7,24,1,-,12942,-,-,-,-,-,30,389600,406500,151100,-,1500,0,0,0,0,0
8120347,Lord8120347,-,-,5,193,True,50795,193,-,Springwardens,-,50795,5762,112,1721,43200,-,50,-,-,10,-,-,-,-,-,-,-,-,8,4200,4200,-,-,-,0,0,0,0,0
20813093,FERUBYTC,-,-,7,193,True,48862,193,-,Wilderburg,-,48862,11391,3337,4534,29600,-,2738,-,9,49,-,1726200,-,735175,-,-,-,-,-,1528700,1445700,364100,-,-,0,0,0,0,0
17902859,Lorde17902859,296046,M~~d,6,193,True,48227,193,-,Wilderburg,-,48227,13470,944,2813,31000,-,83,-,-,-,-,379860,716727,189350,-,-,-,-,12,688300,766800,149200,-,25,0,0,0,0,0
8104230,Lord8104230,-,-,6,193,True,45844,193,-,League of Order,-,45844,3432,117,1795,40500,-,17,-,1,4,-,-,-,-,-,-,-,-,2,121400,116500,12000,-,261,0,0,0,0,0
8103397,Lord8103397,-,-,4,193,True,40871,193,2188,Wilderburg,-,40907,3633,-,738,36500,202,3216,-,59,49,2,5089,-,-,-,-,-,-,17,8400,9200,-,-,3,0,0,0,0,0
8092816,Lord8092816,-,-,8,193,True,40743,193,-,Wilderburg,-,41337,2481,-,7962,30300,-,11,-,-,1,-,-,14769,-,-,-,-,-,-,151000,151000,86100,-,411,0,0,0,0,0
8116768,CptButterkeks,-,-,5,193,True,38317,193,-,Wilderburg,-,38317,3261,112,1694,33250,-,1,-,-,-,-,9000,-,-,-,-,-,-,-,7500,8500,-,-,-,0,0,0,0,0
8124718,Dekuhero2023,-,-,6,193,True,38254,193,-,Wilderburg,-,42762,7783,209,3162,27100,-,104,-,-,7,-,-,-,-,-,-,-,-,20,-,-,-,-,-,0,0,0,0,0
8203786,Filho Wyvern,-,-,4,193,True,37130,193,-,League of Order,-,37130,1871,-,559,34700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4000,3000,-,-,-,0,0,0,0,0
8106550,Signore8106550,296046,M~~d,7,193,True,35861,193,-,Wilderburg,-,35861,4248,5,8158,23450,-,35,-,2,4,-,-,-,378000,-,-,-,-,-,600700,659400,187000,-,600,0,0,0,0,0
8118600,Lord8118600,-,-,7,193,True,24716,193,-,Springwardens,-,24716,1641,61,4214,18800,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
20738216,Zhangsun213,-,-,6,193,True,22474,193,-,League of Order,-,22480,3214,355,2111,16800,-,51,-,-,5,-,-,-,-,-,-,-,-,-,293700,300000,101800,-,-,0,0,0,0,0
8109251,النبيل8109251,-,-,3,193,True,22150,193,-,Wilderburg,-,22150,1842,-,508,19800,-,31,-,-,2,-,-,-,-,-,-,-,-,-,16700,19000,-,-,9,0,0,0,0,0
8089766,Aid,-,-,3,193,True,21804,193,-,League of Order,-,21804,3362,56,486,17900,-,66,-,-,10,-,-,2213,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8115562,Lord8115562,-,-,6,193,True,21172,193,-,League of Order,-,21172,1121,-,2951,17100,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8096574,Lorde8096574,-,-,4,193,True,17631,193,-,Wilderburg,-,17631,1800,-,431,15400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8102584,Лорд8102584,-,-,3,193,True,15622,193,-,League of Order,-,16805,1682,-,490,13450,-,7,-,-,4,-,-,2800,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8104856,Lord8104856,-,-,5,193,True,14720,193,-,Springwardens,-,14721,2300,56,1164,11200,-,1,-,-,1,1,279663,-,-,-,-,-,-,-,700,700,-,-,-,0,0,0,0,0
17878269,领主17878269,-,-,5,193,True,10343,193,-,League of Order,-,10343,3193,-,750,6400,-,13,-,-,3,-,-,-,-,-,-,-,-,-,61800,62400,10000,-,-,0,0,0,0,0
8105505,ลอร์ด8105505,-,-,3,193,True,8905,193,-,Wilderburg,-,8905,2122,-,383,6400,-,115,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8117959,Lord8117959,-,-,4,193,True,8377,193,-,League of Order,-,8377,1662,-,715,6000,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8087390,Lord8087390,-,-,3,193,True,8032,193,-,Wilderburg,-,8032,1721,-,511,5800,-,-,-,-,1,-,-,-,-,-,-,-,-,-,10800,11300,-,-,-,0,0,0,0,0
10186797,Lord10186797,-,-,4,193,True,7362,193,-,League of Order,-,7362,1121,-,441,5800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8107982,Signore8107982,-,-,4,193,True,7357,193,-,League of Order,-,7357,1121,-,436,5800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8119594,Seigneur8119594,-,-,2,193,True,7265,193,-,League of Order,-,7265,1120,-,345,5800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8125744,Lord8125744,-,-,2,193,True,7260,193,-,League of Order,-,7260,1120,-,340,5800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
15742574,Whaloh Farm,-,-,4,193,True,6936,193,-,League of Order,-,6936,2240,-,596,4100,-,-,-,-,-,-,-,-,-,-,-,-,-,6,48500,48800,3500,-,-,0,0,0,0,0
8100106,Lord8100106,-,-,3,193,True,6022,193,-,Wilderburg,-,7482,1121,-,401,4500,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
17542991,Lord17542991,-,-,1,193,True,5000,193,-,Wilderburg,-,5000,600,-,300,4100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
18129650,Lord18129650,-,-,1,193,True,5000,193,-,League of Order,-,5000,600,-,300,4100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
